,time,Slope,PID,condition,method
4297,928,0.09080636186733282,21,ss2,Observed
4298,952,0.04815138695358229,21,ss2,Observed
4299,976,0.026777378795054405,21,ss2,Observed
4300,-200,-0.028343082246377507,21,ss1_sim,Shuffled
4301,-176,0.01114461243567444,21,ss1_sim,Shuffled
4302,-152,0.004216399742680495,21,ss1_sim,Shuffled
4303,-128,0.058695012804419223,21,ss1_sim,Shuffled
4304,-104,0.0024239688227748915,21,ss1_sim,Shuffled
4305,-80,0.014537386655231905,21,ss1_sim,Shuffled
4306,-56,-0.04135009026325615,21,ss1_sim,Shuffled
4307,-32,0.013576343490789502,21,ss1_sim,Shuffled
4308,-8,0.05042907651172921,21,ss1_sim,Shuffled
4309,16,-0.029670895695224752,21,ss1_sim,Shuffled
4310,40,0.000314161067790708,21,ss1_sim,Shuffled
4311,64,-0.016039238693276583,21,ss1_sim,Shuffled
4312,88,0.03582545945897195,21,ss1_sim,Shuffled
4313,112,0.06301214113605547,21,ss1_sim,Shuffled
4314,136,0.010816867471437966,21,ss1_sim,Shuffled
4315,160,-0.023338361296262145,21,ss1_sim,Shuffled
4316,184,-0.025661973741680017,21,ss1_sim,Shuffled
4317,208,0.005108418991850738,21,ss1_sim,Shuffled
4318,232,0.015626218972305816,21,ss1_sim,Shuffled
4319,256,-0.0008218561497850321,21,ss1_sim,Shuffled
4320,280,0.008178019453024682,21,ss1_sim,Shuffled
4321,304,-0.014650132054201423,21,ss1_sim,Shuffled
4322,328,-0.03704855800538329,21,ss1_sim,Shuffled
4323,352,-0.025050653185223315,21,ss1_sim,Shuffled
4324,376,-0.006356606303364823,21,ss1_sim,Shuffled
4325,400,0.019340644407796297,21,ss1_sim,Shuffled
4326,424,0.004697863669830553,21,ss1_sim,Shuffled
4327,448,0.025153323387120747,21,ss1_sim,Shuffled
4328,472,-0.027997013346179937,21,ss1_sim,Shuffled
4329,496,-0.0033065361704816085,21,ss1_sim,Shuffled
4330,520,-0.021427258705148337,21,ss1_sim,Shuffled
4331,544,-0.03355414492067315,21,ss1_sim,Shuffled
4332,568,-0.021223970867901603,21,ss1_sim,Shuffled
4333,592,-0.008960300806479008,21,ss1_sim,Shuffled
4334,616,0.037054382230215545,21,ss1_sim,Shuffled
4335,640,0.0020464752440841442,21,ss1_sim,Shuffled
4336,664,-2.0741560201570364e-05,21,ss1_sim,Shuffled
4337,688,-0.00999883162512314,21,ss1_sim,Shuffled
4338,712,0.0318390274108439,21,ss1_sim,Shuffled
4339,736,0.015098543209334124,21,ss1_sim,Shuffled
4340,760,0.043517761276499554,21,ss1_sim,Shuffled
4341,784,0.0014306425441902814,21,ss1_sim,Shuffled
4342,808,0.05657257562912387,21,ss1_sim,Shuffled
4343,832,-0.04421350335496771,21,ss1_sim,Shuffled
4344,856,-0.03112505948540766,21,ss1_sim,Shuffled
4345,880,0.0012520858835279314,21,ss1_sim,Shuffled
4346,904,0.014884372463048134,21,ss1_sim,Shuffled
4347,928,0.019845528192046893,21,ss1_sim,Shuffled
4348,952,0.024846681365762163,21,ss1_sim,Shuffled
4349,976,0.008737090604367155,21,ss1_sim,Shuffled
4350,-200,-0.004134524967619023,21,ss2,Shuffled
4351,-176,-0.03449326421306532,21,ss2,Shuffled
4352,-152,-0.0443070823474335,21,ss2,Shuffled
4353,-128,0.03649404069042158,21,ss2,Shuffled
4354,-104,0.01979140209994142,21,ss2,Shuffled
4355,-80,0.038739642071465095,21,ss2,Shuffled
4356,-56,-0.033019505740022666,21,ss2,Shuffled
4357,-32,-0.0972835415230246,21,ss2,Shuffled
4358,-8,-0.014021283364900133,21,ss2,Shuffled
4359,16,0.07117736587979188,21,ss2,Shuffled
4360,40,0.005110636969187593,21,ss2,Shuffled
4361,64,0.029245551341756788,21,ss2,Shuffled
4362,88,-0.023951908242078098,21,ss2,Shuffled
4363,112,0.005497250320877681,21,ss2,Shuffled
4364,136,-0.09759754210934812,21,ss2,Shuffled
4365,160,0.018199388853609874,21,ss2,Shuffled
4366,184,-0.061645453098969315,21,ss2,Shuffled
4367,208,-0.0056359815044027955,21,ss2,Shuffled
4368,232,-0.02691889260871125,21,ss2,Shuffled
4369,256,-0.002974594970680923,21,ss2,Shuffled
4370,280,-0.02185849363823914,21,ss2,Shuffled
4371,304,-0.03473015438968507,21,ss2,Shuffled
4372,328,-0.017552276561685426,21,ss2,Shuffled
4373,352,-0.00618352227906619,21,ss2,Shuffled
4374,376,-0.00582277023615552,21,ss2,Shuffled
4375,400,0.023056815227959142,21,ss2,Shuffled
4376,424,0.004047456546816479,21,ss2,Shuffled
4377,448,0.013654571875387038,21,ss2,Shuffled
4378,472,0.02121305200168799,21,ss2,Shuffled
4379,496,-0.03374159317127203,21,ss2,Shuffled
4380,520,0.015241269053752449,21,ss2,Shuffled
4381,544,0.02621754639874986,21,ss2,Shuffled
4382,568,0.012315397802147889,21,ss2,Shuffled
4383,592,-0.0069524751113263965,21,ss2,Shuffled
4384,616,-0.017904568940039278,21,ss2,Shuffled
4385,640,0.014852638075233347,21,ss2,Shuffled
4386,664,-0.007423909167426937,21,ss2,Shuffled
4387,688,-0.04372534969862857,21,ss2,Shuffled
4388,712,0.02361978547743748,21,ss2,Shuffled
4389,736,-0.03907554913188027,21,ss2,Shuffled
4390,760,0.029719068666752255,21,ss2,Shuffled
4391,784,-0.013541985355418172,21,ss2,Shuffled
4392,808,0.04952912029227066,21,ss2,Shuffled
4393,832,0.019836999876881565,21,ss2,Shuffled
4394,856,-0.06870294996700559,21,ss2,Shuffled
4395,880,-0.0016307081626173298,21,ss2,Shuffled
4396,904,-0.021799278616000322,21,ss2,Shuffled
4397,928,-0.0004900420411963977,21,ss2,Shuffled
4398,952,-0.016200899548825,21,ss2,Shuffled
4399,976,-0.00495452302249138,21,ss2,Shuffled
4400,-200,-0.25144650209295893,22,ss1_sim,Observed
4401,-176,-0.1713237456077953,22,ss1_sim,Observed
4402,-152,-0.12165678726058869,22,ss1_sim,Observed
4403,-128,-0.04428741506705036,22,ss1_sim,Observed
4404,-104,0.013325355429979452,22,ss1_sim,Observed
4405,-80,0.027939123338777568,22,ss1_sim,Observed
4406,-56,-0.015020556773508428,22,ss1_sim,Observed
4407,-32,-0.06107893746366489,22,ss1_sim,Observed
4408,-8,0.015746311518557456,22,ss1_sim,Observed
4409,16,0.12770240737909522,22,ss1_sim,Observed
4410,40,0.20829294746265983,22,ss1_sim,Observed
4411,64,0.24925010032468875,22,ss1_sim,Observed
4412,88,0.1858248652674587,22,ss1_sim,Observed
4413,112,0.04601193433691425,22,ss1_sim,Observed
4414,136,0.017923686666870376,22,ss1_sim,Observed
4415,160,0.03634048936426581,22,ss1_sim,Observed
4416,184,0.029505450907586852,22,ss1_sim,Observed
4417,208,0.07357915286539031,22,ss1_sim,Observed
4418,232,0.1254401534124142,22,ss1_sim,Observed
4419,256,0.18316208113303514,22,ss1_sim,Observed
4420,280,0.2034212503458052,22,ss1_sim,Observed
4421,304,0.15449856857671798,22,ss1_sim,Observed
4422,328,0.05168333827753852,22,ss1_sim,Observed
4423,352,-0.017125038799051417,22,ss1_sim,Observed
4424,376,0.012087802431836056,22,ss1_sim,Observed
4425,400,0.029431404167084355,22,ss1_sim,Observed
4426,424,-0.0035387979975189526,22,ss1_sim,Observed
4427,448,-0.02269539425331849,22,ss1_sim,Observed
4428,472,-0.015068264223443782,22,ss1_sim,Observed
4429,496,-0.03306580149324697,22,ss1_sim,Observed
4430,520,-0.04623627484299048,22,ss1_sim,Observed
4431,544,-0.05305022031011436,22,ss1_sim,Observed
4432,568,-0.08608988297734867,22,ss1_sim,Observed
4433,592,-0.07600158555541218,22,ss1_sim,Observed
4434,616,-0.025944830662620363,22,ss1_sim,Observed
4435,640,0.041979535055669835,22,ss1_sim,Observed
4436,664,0.1106424043032565,22,ss1_sim,Observed
4437,688,0.12008282250186349,22,ss1_sim,Observed
4438,712,0.05729898668140426,22,ss1_sim,Observed
4439,736,-0.0367369001531024,22,ss1_sim,Observed
4440,760,-0.06400481580421231,22,ss1_sim,Observed
4441,784,-0.001370962989353341,22,ss1_sim,Observed
4442,808,0.0448211055533432,22,ss1_sim,Observed
4443,832,-0.029919567265059958,22,ss1_sim,Observed
4444,856,-0.11560947805475902,22,ss1_sim,Observed
4445,880,-0.05483975703337127,22,ss1_sim,Observed
4446,904,0.04167113799356812,22,ss1_sim,Observed
4447,928,0.05058032171572646,22,ss1_sim,Observed
4448,952,0.011081734073516642,22,ss1_sim,Observed
4449,976,-0.04567660593316066,22,ss1_sim,Observed
4450,-200,-0.11779043953830785,22,ss2,Observed
4451,-176,-0.10048030858837852,22,ss2,Observed
4452,-152,-0.1402002783965711,22,ss2,Observed
4453,-128,-0.18717110252450983,22,ss2,Observed
4454,-104,-0.12598743663614767,22,ss2,Observed
4455,-80,-0.028717980405398743,22,ss2,Observed
4456,-56,0.02217081150890866,22,ss2,Observed
4457,-32,-0.008091839264030459,22,ss2,Observed
4458,-8,-0.08439489317948856,22,ss2,Observed
4459,16,-0.0601703196856371,22,ss2,Observed
4460,40,0.012399589901578571,22,ss2,Observed
4461,64,0.05193809543027684,22,ss2,Observed
4462,88,0.06679137686997275,22,ss2,Observed
4463,112,0.06619778871847573,22,ss2,Observed
4464,136,0.06317302561816007,22,ss2,Observed
4465,160,0.06375602939636185,22,ss2,Observed
4466,184,0.07498505119452283,22,ss2,Observed
4467,208,0.08129246173772964,22,ss2,Observed
4468,232,0.03865657076893453,22,ss2,Observed
4469,256,0.06697436355621898,22,ss2,Observed
4470,280,0.11573236167196572,22,ss2,Observed
4471,304,0.1067535043962262,22,ss2,Observed
4472,328,0.03416305102604472,22,ss2,Observed
4473,352,-0.043156038394922845,22,ss2,Observed
4474,376,-0.08806276255772165,22,ss2,Observed
4475,400,-0.10573590611287591,22,ss2,Observed
4476,424,-0.08144151804792017,22,ss2,Observed
4477,448,-0.015306832934490096,22,ss2,Observed
4478,472,0.04242094167380183,22,ss2,Observed
4479,496,0.0623637361226076,22,ss2,Observed
4480,520,0.048467676308568595,22,ss2,Observed
4481,544,-0.038985996642991655,22,ss2,Observed
4482,568,-0.1305807613081757,22,ss2,Observed
4483,592,-0.07227856780820215,22,ss2,Observed
4484,616,0.05063793362362252,22,ss2,Observed
4485,640,0.13344136444593843,22,ss2,Observed
4486,664,0.20072292746802053,22,ss2,Observed
4487,688,0.23379997985751133,22,ss2,Observed
4488,712,0.21484337723751037,22,ss2,Observed
4489,736,0.13788159254303375,22,ss2,Observed
4490,760,0.060702048063765536,22,ss2,Observed
4491,784,0.021557316285396536,22,ss2,Observed
4492,808,0.0005288530481893141,22,ss2,Observed
4493,832,-0.06902509804567897,22,ss2,Observed
4494,856,-0.10523136259833084,22,ss2,Observed
4495,880,0.021829712886739416,22,ss2,Observed
4496,904,0.09637506936889777,22,ss2,Observed
4497,928,0.0812592131881562,22,ss2,Observed
4498,952,0.05285162258754947,22,ss2,Observed
4499,976,0.023359482820147905,22,ss2,Observed
4500,-200,0.003363497840385107,22,ss1_sim,Shuffled
4501,-176,-0.010010904971408304,22,ss1_sim,Shuffled
4502,-152,-0.029443931911218708,22,ss1_sim,Shuffled
4503,-128,-0.010121251794859116,22,ss1_sim,Shuffled
4504,-104,0.0014378331842816404,22,ss1_sim,Shuffled
4505,-80,0.004341741638677977,22,ss1_sim,Shuffled
4506,-56,0.01672078108094168,22,ss1_sim,Shuffled
4507,-32,-0.010005713100882654,22,ss1_sim,Shuffled
4508,-8,0.013919454454071513,22,ss1_sim,Shuffled
4509,16,0.019912423540663967,22,ss1_sim,Shuffled
4510,40,0.06508265507071063,22,ss1_sim,Shuffled
4511,64,-0.05725838546060245,22,ss1_sim,Shuffled
4512,88,0.006857502456570889,22,ss1_sim,Shuffled
4513,112,0.027825314578023744,22,ss1_sim,Shuffled
4514,136,0.0036943600138360094,22,ss1_sim,Shuffled
4515,160,0.04686561107675974,22,ss1_sim,Shuffled
4516,184,-0.03050015609868666,22,ss1_sim,Shuffled
4517,208,-0.015948783720640753,22,ss1_sim,Shuffled
4518,232,0.016256846921312566,22,ss1_sim,Shuffled
4519,256,-0.006736085655778331,22,ss1_sim,Shuffled
4520,280,-0.017596048398704312,22,ss1_sim,Shuffled
4521,304,-0.032809120657150685,22,ss1_sim,Shuffled
4522,328,0.012347754803326763,22,ss1_sim,Shuffled
4523,352,-0.01305277416176591,22,ss1_sim,Shuffled
4524,376,0.009066466162874785,22,ss1_sim,Shuffled
4525,400,-0.04506510588857015,22,ss1_sim,Shuffled
4526,424,0.01097388493049037,22,ss1_sim,Shuffled
4527,448,-0.03464321824076252,22,ss1_sim,Shuffled
4528,472,-0.014457551201195485,22,ss1_sim,Shuffled
4529,496,0.0004241709086987104,22,ss1_sim,Shuffled
4530,520,-0.020690135317626437,22,ss1_sim,Shuffled
4531,544,-0.008105102860398913,22,ss1_sim,Shuffled
4532,568,-0.06859339254371162,22,ss1_sim,Shuffled
4533,592,0.002465649719202802,22,ss1_sim,Shuffled
4534,616,0.0037531804178499114,22,ss1_sim,Shuffled
4535,640,-0.03181910260658744,22,ss1_sim,Shuffled
4536,664,-0.034658010290121895,22,ss1_sim,Shuffled
4537,688,-0.01112550076593217,22,ss1_sim,Shuffled
4538,712,-0.01084003103552017,22,ss1_sim,Shuffled
4539,736,-0.009615870444549148,22,ss1_sim,Shuffled
4540,760,-0.037374111915127683,22,ss1_sim,Shuffled
4541,784,0.05307123332458522,22,ss1_sim,Shuffled
4542,808,0.02485654337580676,22,ss1_sim,Shuffled
4543,832,0.0003974024679986958,22,ss1_sim,Shuffled
4544,856,0.06862300171985412,22,ss1_sim,Shuffled
4545,880,-0.0031978169857014515,22,ss1_sim,Shuffled
4546,904,0.03597098497739371,22,ss1_sim,Shuffled
4547,928,0.047770179933051604,22,ss1_sim,Shuffled
4548,952,-0.012672606129284123,22,ss1_sim,Shuffled
4549,976,-0.04996017264539803,22,ss1_sim,Shuffled
4550,-200,-0.023070924546068117,22,ss2,Shuffled
4551,-176,-0.0005412703458215432,22,ss2,Shuffled
4552,-152,0.023715760102037377,22,ss2,Shuffled
4553,-128,0.03648737447451653,22,ss2,Shuffled
4554,-104,0.01039733116329643,22,ss2,Shuffled
4555,-80,-0.012969130478374995,22,ss2,Shuffled
4556,-56,0.045431959444689925,22,ss2,Shuffled
4557,-32,-0.03944556515312277,22,ss2,Shuffled
4558,-8,0.052119130198228864,22,ss2,Shuffled
4559,16,-0.027639947144625764,22,ss2,Shuffled
4560,40,-0.01059839405897957,22,ss2,Shuffled
4561,64,-0.055281471219231104,22,ss2,Shuffled
4562,88,-0.024892006616203183,22,ss2,Shuffled
4563,112,0.01944083627824097,22,ss2,Shuffled
4564,136,-0.01921875149972586,22,ss2,Shuffled
4565,160,-0.0188644361146631,22,ss2,Shuffled
4566,184,0.014812263768116124,22,ss2,Shuffled
4567,208,0.016629482591619685,22,ss2,Shuffled
4568,232,5.698271430603733e-05,22,ss2,Shuffled
4569,256,-0.0007809878111877238,22,ss2,Shuffled
4570,280,-0.04579910457621169,22,ss2,Shuffled
4571,304,0.022351755731521417,22,ss2,Shuffled
4572,328,-0.0057170756651559644,22,ss2,Shuffled
4573,352,0.02568785622792118,22,ss2,Shuffled
4574,376,-0.005191600847507016,22,ss2,Shuffled
4575,400,-0.00967106119919907,22,ss2,Shuffled
4576,424,-0.005915354134640289,22,ss2,Shuffled
4577,448,-0.06303469367403641,22,ss2,Shuffled
4578,472,0.0033425716126369346,22,ss2,Shuffled
4579,496,0.0321534377533477,22,ss2,Shuffled
4580,520,0.021060950305441667,22,ss2,Shuffled
4581,544,-0.025148943663460255,22,ss2,Shuffled
4582,568,-0.0026014920949468923,22,ss2,Shuffled
4583,592,0.05123815013857674,22,ss2,Shuffled
4584,616,-0.01981011793684421,22,ss2,Shuffled
4585,640,-0.018703776833309413,22,ss2,Shuffled
4586,664,-0.019785929665505554,22,ss2,Shuffled
4587,688,-0.0032134047625173765,22,ss2,Shuffled
4588,712,-0.0022452772580442266,22,ss2,Shuffled
4589,736,-0.007396306805121946,22,ss2,Shuffled
4590,760,0.007808257562303268,22,ss2,Shuffled
4591,784,0.0442397824871966,22,ss2,Shuffled
4592,808,-0.007853088829886808,22,ss2,Shuffled
4593,832,-0.00964466541202473,22,ss2,Shuffled
4594,856,-0.005736122517969225,22,ss2,Shuffled
4595,880,0.006330529972821152,22,ss2,Shuffled
4596,904,-0.023177380109090606,22,ss2,Shuffled
4597,928,0.03637462456891116,22,ss2,Shuffled
4598,952,0.018127359435309184,22,ss2,Shuffled
4599,976,-0.0017027712866327326,22,ss2,Shuffled
4600,-200,-0.014235195709171257,23,ss1_sim,Observed
4601,-176,0.05865383085831471,23,ss1_sim,Observed
4602,-152,0.10492174391203656,23,ss1_sim,Observed
4603,-128,0.11159206921124816,23,ss1_sim,Observed
4604,-104,0.06241491148581021,23,ss1_sim,Observed
4605,-80,0.00885390974562125,23,ss1_sim,Observed
4606,-56,-0.048370767117860036,23,ss1_sim,Observed
4607,-32,-0.12389111411351376,23,ss1_sim,Observed
4608,-8,-0.1878548550170497,23,ss1_sim,Observed
4609,16,-0.21732557196995986,23,ss1_sim,Observed
4610,40,-0.22521408873173118,23,ss1_sim,Observed
4611,64,-0.21982929095357487,23,ss1_sim,Observed
4612,88,-0.23030582600031216,23,ss1_sim,Observed
4613,112,-0.2231537181151435,23,ss1_sim,Observed
4614,136,-0.23076012018436146,23,ss1_sim,Observed
4615,160,-0.2335400614549378,23,ss1_sim,Observed
4616,184,-0.23098694146426582,23,ss1_sim,Observed
4617,208,-0.2312031996216698,23,ss1_sim,Observed
4618,232,-0.22438623259381127,23,ss1_sim,Observed
4619,256,-0.24724476722094194,23,ss1_sim,Observed
4620,280,-0.27201131550310625,23,ss1_sim,Observed
4621,304,-0.2661442961795439,23,ss1_sim,Observed
4622,328,-0.1796372526436609,23,ss1_sim,Observed
4623,352,-0.05762798430103428,23,ss1_sim,Observed
4624,376,0.05081127208798177,23,ss1_sim,Observed
4625,400,0.12044265932009816,23,ss1_sim,Observed
4626,424,0.14424470145769983,23,ss1_sim,Observed
4627,448,0.13042415470504584,23,ss1_sim,Observed
4628,472,0.1514278890087625,23,ss1_sim,Observed
4629,496,0.2087447310582974,23,ss1_sim,Observed
4630,520,0.24721261451758034,23,ss1_sim,Observed
4631,544,0.22993937546697918,23,ss1_sim,Observed
4632,568,0.16167193613923095,23,ss1_sim,Observed
4633,592,0.07899134996066433,23,ss1_sim,Observed
4634,616,0.010668585177327447,23,ss1_sim,Observed
4635,640,-0.014857069010034205,23,ss1_sim,Observed
4636,664,-0.012340212413934765,23,ss1_sim,Observed
4637,688,-0.004284110652376049,23,ss1_sim,Observed
4638,712,0.018613493236517762,23,ss1_sim,Observed
4639,736,0.03314324596407392,23,ss1_sim,Observed
4640,760,0.004783184925498539,23,ss1_sim,Observed
4641,784,-0.06177502671299606,23,ss1_sim,Observed
4642,808,-0.1370986930236534,23,ss1_sim,Observed
4643,832,-0.20428001665128473,23,ss1_sim,Observed
4644,856,-0.2514222183498805,23,ss1_sim,Observed
4645,880,-0.2797094855387409,23,ss1_sim,Observed
4646,904,-0.2352820814597669,23,ss1_sim,Observed
4647,928,-0.13116331389642963,23,ss1_sim,Observed
4648,952,-0.05165403792045905,23,ss1_sim,Observed
4649,976,-0.017776212554415364,23,ss1_sim,Observed
4650,-200,0.16180237534900624,23,ss2,Observed
4651,-176,0.054806514049639134,23,ss2,Observed
4652,-152,-0.03562152145759246,23,ss2,Observed
4653,-128,-0.10311057416147094,23,ss2,Observed
4654,-104,-0.17449474838361254,23,ss2,Observed
4655,-80,-0.23603531276906187,23,ss2,Observed
4656,-56,-0.27412841194566306,23,ss2,Observed
4657,-32,-0.27471823339648677,23,ss2,Observed
4658,-8,-0.2617375435214215,23,ss2,Observed
4659,16,-0.2531915464420862,23,ss2,Observed
4660,40,-0.24225618845335162,23,ss2,Observed
4661,64,-0.20449103892406564,23,ss2,Observed
4662,88,-0.17246150418813433,23,ss2,Observed
4663,112,-0.17920886937996983,23,ss2,Observed
4664,136,-0.19871062852583676,23,ss2,Observed
4665,160,-0.16658381973798483,23,ss2,Observed
4666,184,-0.11178342263208402,23,ss2,Observed
4667,208,-0.044076925097036694,23,ss2,Observed
4668,232,0.021754564741488954,23,ss2,Observed
4669,256,0.01828619492322629,23,ss2,Observed
4670,280,-0.03577382187919455,23,ss2,Observed
4671,304,-0.0942074550800614,23,ss2,Observed
4672,328,-0.0990665606304303,23,ss2,Observed
4673,352,-0.07386126040261183,23,ss2,Observed
4674,376,-0.027548102039735078,23,ss2,Observed
4675,400,0.01215638298447374,23,ss2,Observed
4676,424,0.01903144748953958,23,ss2,Observed
4677,448,-0.013273469219197073,23,ss2,Observed
4678,472,-0.05536641855651292,23,ss2,Observed
4679,496,-0.05524196124883985,23,ss2,Observed
4680,520,-0.03603004180377408,23,ss2,Observed
4681,544,-0.012573982656816524,23,ss2,Observed
4682,568,0.010513372776016919,23,ss2,Observed
4683,592,0.03541904587728408,23,ss2,Observed
4684,616,0.06280953227345834,23,ss2,Observed
4685,640,0.08944445326122274,23,ss2,Observed
4686,664,0.10858568079145746,23,ss2,Observed
4687,688,0.10913440441839779,23,ss2,Observed
4688,712,0.10387737702200273,23,ss2,Observed
4689,736,0.0996465221829662,23,ss2,Observed
4690,760,0.06995672894416897,23,ss2,Observed
4691,784,-0.006212094491272362,23,ss2,Observed
4692,808,-0.07880782010558812,23,ss2,Observed
4693,832,-0.14920383315191815,23,ss2,Observed
4694,856,-0.19276405629470458,23,ss2,Observed
4695,880,-0.17374328407749184,23,ss2,Observed
4696,904,-0.09179171103872691,23,ss2,Observed
4697,928,-0.008190869102502855,23,ss2,Observed
4698,952,0.024805990195767545,23,ss2,Observed
4699,976,0.022912647751636078,23,ss2,Observed
4700,-200,-0.008486155780172354,23,ss1_sim,Shuffled
4701,-176,-0.015113389100309627,23,ss1_sim,Shuffled
4702,-152,-0.037396381473896505,23,ss1_sim,Shuffled
4703,-128,0.04453221589230815,23,ss1_sim,Shuffled
4704,-104,-0.009309846242371276,23,ss1_sim,Shuffled
4705,-80,-0.01770485120959769,23,ss1_sim,Shuffled
4706,-56,0.020268862173536305,23,ss1_sim,Shuffled
4707,-32,0.02172789287995648,23,ss1_sim,Shuffled
4708,-8,0.02552265272958905,23,ss1_sim,Shuffled
4709,16,0.03211210070828933,23,ss1_sim,Shuffled
4710,40,-0.04496717291980146,23,ss1_sim,Shuffled
4711,64,-0.039416296071697034,23,ss1_sim,Shuffled
4712,88,-0.05356649276008368,23,ss1_sim,Shuffled
4713,112,-0.025923746066429876,23,ss1_sim,Shuffled
4714,136,0.006400397501134997,23,ss1_sim,Shuffled
4715,160,0.0381376750875568,23,ss1_sim,Shuffled
4716,184,0.017754098467936446,23,ss1_sim,Shuffled
4717,208,-0.028244274574241095,23,ss1_sim,Shuffled
4718,232,-0.011023932205877662,23,ss1_sim,Shuffled
4719,256,0.032216479862525745,23,ss1_sim,Shuffled
4720,280,0.027938465910569105,23,ss1_sim,Shuffled
4721,304,-0.002103817942334252,23,ss1_sim,Shuffled
4722,328,0.013114049795627872,23,ss1_sim,Shuffled
4723,352,-0.05312537887035313,23,ss1_sim,Shuffled
4724,376,0.015827092105715073,23,ss1_sim,Shuffled
4725,400,0.0041452875107784335,23,ss1_sim,Shuffled
4726,424,-0.08909652950227075,23,ss1_sim,Shuffled
4727,448,-0.0471504107522061,23,ss1_sim,Shuffled
4728,472,-0.0007480236855068161,23,ss1_sim,Shuffled
4729,496,-0.011255022610130852,23,ss1_sim,Shuffled
4730,520,0.02530764926139865,23,ss1_sim,Shuffled
4731,544,0.02234083041160111,23,ss1_sim,Shuffled
4732,568,0.016263956681648793,23,ss1_sim,Shuffled
4733,592,0.044093853454898045,23,ss1_sim,Shuffled
4734,616,0.006827506106811036,23,ss1_sim,Shuffled
4735,640,-0.00202730558430791,23,ss1_sim,Shuffled
4736,664,0.021522155825941598,23,ss1_sim,Shuffled
4737,688,0.012556477139927138,23,ss1_sim,Shuffled
4738,712,0.020367963257389318,23,ss1_sim,Shuffled
4739,736,-0.0242011818835704,23,ss1_sim,Shuffled
4740,760,0.07408537567239037,23,ss1_sim,Shuffled
4741,784,0.018011460604493917,23,ss1_sim,Shuffled
4742,808,0.010381007749099608,23,ss1_sim,Shuffled
4743,832,-0.032963887822302466,23,ss1_sim,Shuffled
4744,856,0.07221391872459952,23,ss1_sim,Shuffled
4745,880,-0.004784914292965237,23,ss1_sim,Shuffled
4746,904,-0.0030996001631173873,23,ss1_sim,Shuffled
4747,928,-0.03139524005283289,23,ss1_sim,Shuffled
4748,952,-0.003386795684185365,23,ss1_sim,Shuffled
4749,976,0.01317564410895052,23,ss1_sim,Shuffled
4750,-200,-0.0008999397352733,23,ss2,Shuffled
4751,-176,-0.10417327764713791,23,ss2,Shuffled
4752,-152,-0.05183537338852658,23,ss2,Shuffled
4753,-128,0.011048579602579467,23,ss2,Shuffled
4754,-104,0.02298398049139647,23,ss2,Shuffled
4755,-80,-0.012197208134247621,23,ss2,Shuffled
4756,-56,0.016130107016447653,23,ss2,Shuffled
4757,-32,0.012233294579859548,23,ss2,Shuffled
4758,-8,0.023279087176226964,23,ss2,Shuffled
4759,16,-0.013836892189871788,23,ss2,Shuffled
4760,40,-0.0021525842863732297,23,ss2,Shuffled
4761,64,0.016603078579214007,23,ss2,Shuffled
4762,88,-0.00017449941425915402,23,ss2,Shuffled
4763,112,0.008749823364037878,23,ss2,Shuffled
4764,136,-0.011948399686076019,23,ss2,Shuffled
4765,160,-0.02407975327342547,23,ss2,Shuffled
4766,184,0.0422615887782816,23,ss2,Shuffled
4767,208,0.02342569709235295,23,ss2,Shuffled
4768,232,-0.06724925127647566,23,ss2,Shuffled
4769,256,-0.04601984085281613,23,ss2,Shuffled
4770,280,0.022531288952807076,23,ss2,Shuffled
4771,304,-0.022109471957401816,23,ss2,Shuffled
4772,328,0.06008064125576199,23,ss2,Shuffled
4773,352,-0.0173263031346101,23,ss2,Shuffled
4774,376,-0.03356401373452874,23,ss2,Shuffled
4775,400,-0.001409637892608523,23,ss2,Shuffled
4776,424,0.029361666988735057,23,ss2,Shuffled
4777,448,0.04722916541643144,23,ss2,Shuffled
4778,472,-0.0011762094829007076,23,ss2,Shuffled
4779,496,-0.016323401229911733,23,ss2,Shuffled
4780,520,-0.029371312337470815,23,ss2,Shuffled
4781,544,0.049648804356843934,23,ss2,Shuffled
4782,568,0.022647457721258615,23,ss2,Shuffled
4783,592,0.0009347010649050358,23,ss2,Shuffled
4784,616,0.03336474294828984,23,ss2,Shuffled
4785,640,0.013095361558429261,23,ss2,Shuffled
4786,664,0.007719843773045025,23,ss2,Shuffled
4787,688,-0.012857755533290343,23,ss2,Shuffled
4788,712,-0.029433211179290864,23,ss2,Shuffled
4789,736,0.035006700778109884,23,ss2,Shuffled
4790,760,-0.010123756214650935,23,ss2,Shuffled
4791,784,0.005979738732492762,23,ss2,Shuffled
4792,808,-0.0071794587623913615,23,ss2,Shuffled
4793,832,-0.037765268354034265,23,ss2,Shuffled
4794,856,0.013203280831825676,23,ss2,Shuffled
4795,880,-0.0084232861589788,23,ss2,Shuffled
4796,904,-0.02573825035397721,23,ss2,Shuffled
4797,928,0.005670578426664591,23,ss2,Shuffled
4798,952,-0.025705739486003215,23,ss2,Shuffled
4799,976,0.01976271041736524,23,ss2,Shuffled
0,-200,-0.03095141331246779,0,ss1_dis,Observed
1,-176,-0.01578743495182855,0,ss1_dis,Observed
2,-152,-0.0034399302638317164,0,ss1_dis,Observed
3,-128,0.0022746563642072185,0,ss1_dis,Observed
4,-104,-0.004767923880335538,0,ss1_dis,Observed
5,-80,-0.0010395649591953668,0,ss1_dis,Observed
